Year,date_progress,State,STATEFP,Progress
2011,22/05/2011,SOUTH DAKOTA,46,89
2011,22/05/2011,WASHINGTON,53,93
2011,29/05/2011,IDAHO,16,95
2011,29/05/2011,MINNESOTA,27,92
2011,29/05/2011,MONTANA,30,59
2011,29/05/2011,NORTH DAKOTA,38,55
2011,29/05/2011,SOUTH DAKOTA,46,96
2011,29/05/2011,WASHINGTON,53,96
2011,05/06/2011,IDAHO,16,99
2011,05/06/2011,MINNESOTA,27,96
2011,05/06/2011,MONTANA,30,73
2011,05/06/2011,NORTH DAKOTA,38,69
2011,05/06/2011,SOUTH DAKOTA,46,98
2011,05/06/2011,WASHINGTON,53,98
2011,12/06/2011,IDAHO,16,100
2011,12/06/2011,MINNESOTA,27,98
2011,12/06/2011,MONTANA,30,83
2011,12/06/2011,NORTH DAKOTA,38,82
2011,12/06/2011,SOUTH DAKOTA,46,100
2011,12/06/2011,WASHINGTON,53,100
2011,19/06/2011,IDAHO,16,100
2011,19/06/2011,MINNESOTA,27,100
2011,19/06/2011,MONTANA,30,90
2011,19/06/2011,NORTH DAKOTA,38,86
2011,19/06/2011,SOUTH DAKOTA,46,100
2011,19/06/2011,WASHINGTON,53,100
2011,26/06/2011,IDAHO,16,100
2011,26/06/2011,MINNESOTA,27,100
2011,26/06/2011,MONTANA,30,98
2011,26/06/2011,NORTH DAKOTA,38,90
2011,26/06/2011,SOUTH DAKOTA,46,100
2011,26/06/2011,WASHINGTON,53,100
2010,18/04/2010,IDAHO,16,30
2010,18/04/2010,MINNESOTA,27,43
2010,18/04/2010,MONTANA,30,18
2010,18/04/2010,NORTH DAKOTA,38,5
2010,18/04/2010,SOUTH DAKOTA,46,35
2010,18/04/2010,WASHINGTON,53,74
2010,25/04/2010,IDAHO,16,48
2010,25/04/2010,MINNESOTA,27,87
2010,25/04/2010,MONTANA,30,36
2010,25/04/2010,NORTH DAKOTA,38,25
2010,25/04/2010,SOUTH DAKOTA,46,65
2010,25/04/2010,WASHINGTON,53,86
2010,02/05/2010,IDAHO,16,64
2010,02/05/2010,MINNESOTA,27,98
2010,02/05/2010,MONTANA,30,55
2010,02/05/2010,NORTH DAKOTA,38,45
2010,02/05/2010,SOUTH DAKOTA,46,75
2010,02/05/2010,WASHINGTON,53,92
2010,09/05/2010,IDAHO,16,81
2010,09/05/2010,MINNESOTA,27,98
2010,09/05/2010,MONTANA,30,59
2010,09/05/2010,NORTH DAKOTA,38,53
2010,09/05/2010,SOUTH DAKOTA,46,88
2010,09/05/2010,WASHINGTON,53,93
2010,16/05/2010,IDAHO,16,92
2010,16/05/2010,MINNESOTA,27,99
2010,16/05/2010,MONTANA,30,81
2010,16/05/2010,NORTH DAKOTA,38,68
2010,16/05/2010,SOUTH DAKOTA,46,92
2010,16/05/2010,WASHINGTON,53,96
2010,23/05/2010,IDAHO,16,96
2010,23/05/2010,MINNESOTA,27,100
2010,23/05/2010,MONTANA,30,88
2010,23/05/2010,NORTH DAKOTA,38,87
2010,23/05/2010,SOUTH DAKOTA,46,96
2010,23/05/2010,WASHINGTON,53,99
2010,30/05/2010,IDAHO,16,99
2010,30/05/2010,MINNESOTA,27,100
2010,30/05/2010,MONTANA,30,90
2010,30/05/2010,NORTH DAKOTA,38,94
2010,30/05/2010,SOUTH DAKOTA,46,100
2010,30/05/2010,WASHINGTON,53,100
2009,12/04/2009,IDAHO,16,18
2009,12/04/2009,MONTANA,30,2
2009,12/04/2009,SOUTH DAKOTA,46,2
2009,12/04/2009,WASHINGTON,53,30
2009,19/04/2009,IDAHO,16,40
2009,19/04/2009,MINNESOTA,27,4
2009,19/04/2009,MONTANA,30,6
2009,19/04/2009,SOUTH DAKOTA,46,11
2009,19/04/2009,WASHINGTON,53,44
2009,26/04/2009,IDAHO,16,56
2009,26/04/2009,MINNESOTA,27,13
2009,26/04/2009,MONTANA,30,24
2009,26/04/2009,NORTH DAKOTA,38,1
2009,26/04/2009,SOUTH DAKOTA,46,35
2009,26/04/2009,WASHINGTON,53,64
2009,03/05/2009,IDAHO,16,67
2009,03/05/2009,MINNESOTA,27,16
2009,03/05/2009,MONTANA,30,35
2009,03/05/2009,NORTH DAKOTA,38,3
2009,03/05/2009,SOUTH DAKOTA,46,61
2009,03/05/2009,WASHINGTON,53,78
2009,10/05/2009,IDAHO,16,85
2009,10/05/2009,MINNESOTA,27,24
2009,10/05/2009,MONTANA,30,48
2009,10/05/2009,NORTH DAKOTA,38,13
2009,10/05/2009,SOUTH DAKOTA,46,85
2009,10/05/2009,WASHINGTON,53,85
2009,17/05/2009,IDAHO,16,93
2009,17/05/2009,MINNESOTA,27,34
2009,17/05/2009,MONTANA,30,69
2009,17/05/2009,NORTH DAKOTA,38,31
2009,17/05/2009,SOUTH DAKOTA,46,94
2009,17/05/2009,WASHINGTON,53,96
2009,24/05/2009,IDAHO,16,95
2009,24/05/2009,MINNESOTA,27,71
2009,24/05/2009,MONTANA,30,90
2009,24/05/2009,NORTH DAKOTA,38,69
2009,24/05/2009,SOUTH DAKOTA,46,99
2009,24/05/2009,WASHINGTON,53,100
2009,31/05/2009,IDAHO,16,96
2009,31/05/2009,MINNESOTA,27,87
2009,31/05/2009,MONTANA,30,96
2009,31/05/2009,NORTH DAKOTA,38,82
2009,31/05/2009,SOUTH DAKOTA,46,100
2009,31/05/2009,WASHINGTON,53,100
2009,07/06/2009,IDAHO,16,100
2009,07/06/2009,MINNESOTA,27,94
2009,07/06/2009,MONTANA,30,99
2009,07/06/2009,NORTH DAKOTA,38,94
2009,07/06/2009,SOUTH DAKOTA,46,100
2009,07/06/2009,WASHINGTON,53,100
2008,06/04/2008,IDAHO,16,19
2008,06/04/2008,MINNESOTA,27,0
2008,06/04/2008,MONTANA,30,8
2008,06/04/2008,NORTH DAKOTA,38,2
2008,06/04/2008,SOUTH DAKOTA,46,7
2008,06/04/2008,WASHINGTON,53,35
2008,13/04/2008,IDAHO,16,26
2008,13/04/2008,MINNESOTA,27,0
2008,13/04/2008,MONTANA,30,9
2008,13/04/2008,NORTH DAKOTA,38,6
2008,13/04/2008,SOUTH DAKOTA,46,12
2008,13/04/2008,WASHINGTON,53,45
2008,20/04/2008,IDAHO,16,38
2008,20/04/2008,MINNESOTA,27,2
2008,20/04/2008,MONTANA,30,28
2008,20/04/2008,NORTH DAKOTA,38,15
2008,20/04/2008,SOUTH DAKOTA,46,34
2008,20/04/2008,WASHINGTON,53,57
2008,27/04/2008,IDAHO,16,55
2008,27/04/2008,MINNESOTA,27,6
2008,27/04/2008,MONTANA,30,48
2008,27/04/2008,NORTH DAKOTA,38,30
2008,27/04/2008,SOUTH DAKOTA,46,50
2008,27/04/2008,WASHINGTON,53,59
2008,04/05/2008,IDAHO,16,69
2008,04/05/2008,MINNESOTA,27,19
2008,04/05/2008,MONTANA,30,71
2008,04/05/2008,NORTH DAKOTA,38,58
2008,04/05/2008,SOUTH DAKOTA,46,75
2008,04/05/2008,WASHINGTON,53,75
2008,11/05/2008,IDAHO,16,85
2008,11/05/2008,MINNESOTA,27,67
2008,11/05/2008,MONTANA,30,83
2008,11/05/2008,NORTH DAKOTA,38,81
2008,11/05/2008,SOUTH DAKOTA,46,86
2008,11/05/2008,WASHINGTON,53,91
2008,18/05/2008,IDAHO,16,93
2008,18/05/2008,MINNESOTA,27,91
2008,18/05/2008,MONTANA,30,93
2008,18/05/2008,NORTH DAKOTA,38,94
2008,18/05/2008,SOUTH DAKOTA,46,96
2008,18/05/2008,WASHINGTON,53,98
2007,01/04/2007,IDAHO,16,25
2007,01/04/2007,MINNESOTA,27,0
2007,01/04/2007,MONTANA,30,4
2007,01/04/2007,NORTH DAKOTA,38,0
2007,01/04/2007,SOUTH DAKOTA,46,5
2007,01/04/2007,WASHINGTON,53,28
2007,08/04/2007,IDAHO,16,46
2007,08/04/2007,MINNESOTA,27,0
2007,08/04/2007,MONTANA,30,5
2007,08/04/2007,NORTH DAKOTA,38,0
2007,08/04/2007,SOUTH DAKOTA,46,5
2007,08/04/2007,WASHINGTON,53,40
2007,15/04/2007,IDAHO,16,62
2007,15/04/2007,MINNESOTA,27,0
2007,15/04/2007,MONTANA,30,6
2007,15/04/2007,NORTH DAKOTA,38,0
2007,15/04/2007,SOUTH DAKOTA,46,8
2007,15/04/2007,WASHINGTON,53,56
2007,22/04/2007,IDAHO,16,72
2007,22/04/2007,MINNESOTA,27,4
2007,22/04/2007,MONTANA,30,18
2007,22/04/2007,NORTH DAKOTA,38,3
2007,22/04/2007,SOUTH DAKOTA,46,30
2007,22/04/2007,WASHINGTON,53,74
2007,29/04/2007,IDAHO,16,77
2007,29/04/2007,MINNESOTA,27,20
2007,29/04/2007,MONTANA,30,41
2007,29/04/2007,NORTH DAKOTA,38,22
2007,29/04/2007,SOUTH DAKOTA,46,57
2007,29/04/2007,WASHINGTON,53,80
2007,06/05/2007,IDAHO,16,84
2007,06/05/2007,MINNESOTA,27,77
2007,06/05/2007,MONTANA,30,63
2007,06/05/2007,NORTH DAKOTA,38,60
2007,06/05/2007,SOUTH DAKOTA,46,86
2007,06/05/2007,WASHINGTON,53,97
2007,13/05/2007,IDAHO,16,93
2007,13/05/2007,MINNESOTA,27,93
2007,13/05/2007,MONTANA,30,84
2007,13/05/2007,NORTH DAKOTA,38,85
2007,13/05/2007,SOUTH DAKOTA,46,91
2007,13/05/2007,WASHINGTON,53,99
2007,20/05/2007,IDAHO,16,96
2007,20/05/2007,MINNESOTA,27,99
2007,20/05/2007,MONTANA,30,91
2007,20/05/2007,NORTH DAKOTA,38,94
2007,20/05/2007,SOUTH DAKOTA,46,99
2007,20/05/2007,WASHINGTON,53,100
2006,26/03/2006,SOUTH DAKOTA,46,0
2006,02/04/2006,IDAHO,16,2
2006,02/04/2006,MINNESOTA,27,0
2006,02/04/2006,MONTANA,30,1
2006,02/04/2006,NORTH DAKOTA,38,0
2006,02/04/2006,SOUTH DAKOTA,46,5
2006,02/04/2006,WASHINGTON,53,32
2006,09/04/2006,IDAHO,16,7
2006,09/04/2006,MINNESOTA,27,0
2006,09/04/2006,MONTANA,30,2
2006,09/04/2006,NORTH DAKOTA,38,0
2006,09/04/2006,SOUTH DAKOTA,46,15
2006,09/04/2006,WASHINGTON,53,39
2006,16/04/2006,IDAHO,16,17
2006,16/04/2006,MINNESOTA,27,2
2006,16/04/2006,MONTANA,30,9
2006,16/04/2006,NORTH DAKOTA,38,3
2006,16/04/2006,SOUTH DAKOTA,46,35
2006,16/04/2006,WASHINGTON,53,45
2006,23/04/2006,IDAHO,16,29
2006,23/04/2006,MINNESOTA,27,16
2006,23/04/2006,MONTANA,30,14
2006,23/04/2006,NORTH DAKOTA,38,10
2006,23/04/2006,SOUTH DAKOTA,46,62
2006,23/04/2006,WASHINGTON,53,53
2006,30/04/2006,IDAHO,16,53
2006,30/04/2006,MINNESOTA,27,44
2006,30/04/2006,MONTANA,30,35
2006,30/04/2006,NORTH DAKOTA,38,32
2006,30/04/2006,SOUTH DAKOTA,46,83
2006,30/04/2006,WASHINGTON,53,71
2006,07/05/2006,IDAHO,16,74
2006,07/05/2006,MINNESOTA,27,49
2006,07/05/2006,MONTANA,30,48
2006,07/05/2006,NORTH DAKOTA,38,51
2006,07/05/2006,SOUTH DAKOTA,46,90
2006,07/05/2006,WASHINGTON,53,90
2006,14/05/2006,IDAHO,16,90
2006,14/05/2006,MINNESOTA,27,73
2006,14/05/2006,MONTANA,30,83
2006,14/05/2006,NORTH DAKOTA,38,72
2006,14/05/2006,SOUTH DAKOTA,46,96
2006,14/05/2006,WASHINGTON,53,96
2006,21/05/2006,IDAHO,16,95
2006,21/05/2006,MINNESOTA,27,81
2006,21/05/2006,MONTANA,30,90
2006,21/05/2006,NORTH DAKOTA,38,90
2006,21/05/2006,SOUTH DAKOTA,46,99
2006,21/05/2006,WASHINGTON,53,99
2006,28/05/2006,IDAHO,16,98
2006,28/05/2006,MINNESOTA,27,97
2006,28/05/2006,MONTANA,30,96
2006,28/05/2006,NORTH DAKOTA,38,96
2006,28/05/2006,SOUTH DAKOTA,46,100
2006,28/05/2006,WASHINGTON,53,100
2005,10/04/2005,IDAHO,16,38
2005,10/04/2005,MINNESOTA,27,1
2005,10/04/2005,MONTANA,30,6
2005,10/04/2005,NORTH DAKOTA,38,3
2005,10/04/2005,SOUTH DAKOTA,46,39
2005,10/04/2005,WASHINGTON,53,79
2005,17/04/2005,IDAHO,16,60
2005,17/04/2005,MINNESOTA,27,5
2005,17/04/2005,MONTANA,30,16
2005,17/04/2005,NORTH DAKOTA,38,11
2005,17/04/2005,SOUTH DAKOTA,46,69
2005,17/04/2005,WASHINGTON,53,89
2005,24/04/2005,IDAHO,16,66
2005,24/04/2005,MINNESOTA,27,14
2005,24/04/2005,MONTANA,30,38
2005,24/04/2005,NORTH DAKOTA,38,29
2005,24/04/2005,SOUTH DAKOTA,46,86
2005,24/04/2005,WASHINGTON,53,93
2005,01/05/2005,IDAHO,16,82
2005,01/05/2005,MINNESOTA,27,44
2005,01/05/2005,MONTANA,30,58
2005,01/05/2005,NORTH DAKOTA,38,53
2005,01/05/2005,SOUTH DAKOTA,46,95
2005,01/05/2005,WASHINGTON,53,99
2005,08/05/2005,IDAHO,16,86
2005,08/05/2005,MINNESOTA,27,80
2005,08/05/2005,MONTANA,30,75
2005,08/05/2005,NORTH DAKOTA,38,76
2005,08/05/2005,SOUTH DAKOTA,46,98
2005,08/05/2005,WASHINGTON,53,99
2005,15/05/2005,IDAHO,16,88
2005,15/05/2005,MINNESOTA,27,93
2005,15/05/2005,MONTANA,30,89
2005,15/05/2005,NORTH DAKOTA,38,84
2005,15/05/2005,SOUTH DAKOTA,46,100
2005,15/05/2005,WASHINGTON,53,100
2005,22/05/2005,IDAHO,16,89
2005,22/05/2005,MINNESOTA,27,95
2005,22/05/2005,MONTANA,30,95
2005,22/05/2005,NORTH DAKOTA,38,92
2005,22/05/2005,SOUTH DAKOTA,46,100
2005,22/05/2005,WASHINGTON,53,100
2005,29/05/2005,IDAHO,16,95
2005,29/05/2005,MINNESOTA,27,98
2005,29/05/2005,MONTANA,30,98
2005,29/05/2005,NORTH DAKOTA,38,96
2005,29/05/2005,SOUTH DAKOTA,46,100
2005,29/05/2005,WASHINGTON,53,100
2004,04/04/2004,IDAHO,16,37
2004,04/04/2004,MINNESOTA,27,0
2004,04/04/2004,MONTANA,30,2
2004,04/04/2004,NORTH DAKOTA,38,0
2004,04/04/2004,SOUTH DAKOTA,46,19
2004,04/04/2004,WASHINGTON,53,55
2004,11/04/2004,IDAHO,16,55
2004,11/04/2004,MINNESOTA,27,9
2004,11/04/2004,MONTANA,30,13
2004,11/04/2004,NORTH DAKOTA,38,6
2004,11/04/2004,SOUTH DAKOTA,46,44
2004,11/04/2004,WASHINGTON,53,80
2004,18/04/2004,IDAHO,16,68
2004,18/04/2004,MINNESOTA,27,24
2004,18/04/2004,MONTANA,30,27
2004,18/04/2004,NORTH DAKOTA,38,19
2004,18/04/2004,SOUTH DAKOTA,46,77
2004,18/04/2004,WASHINGTON,53,95
2004,25/04/2004,IDAHO,16,75
2004,25/04/2004,MINNESOTA,27,44
2004,25/04/2004,MONTANA,30,44
2004,25/04/2004,NORTH DAKOTA,38,32
2004,25/04/2004,SOUTH DAKOTA,46,91
2004,25/04/2004,WASHINGTON,53,98
2004,02/05/2004,IDAHO,16,82
2004,02/05/2004,MINNESOTA,27,72
2004,02/05/2004,MONTANA,30,72
2004,02/05/2004,NORTH DAKOTA,38,56
2004,02/05/2004,SOUTH DAKOTA,46,97
2004,02/05/2004,WASHINGTON,53,99
2004,09/05/2004,IDAHO,16,96
2004,09/05/2004,MINNESOTA,27,90
2004,09/05/2004,MONTANA,30,83
2004,09/05/2004,NORTH DAKOTA,38,78
2004,09/05/2004,SOUTH DAKOTA,46,100
2004,09/05/2004,WASHINGTON,53,100
2004,16/05/2004,IDAHO,16,99
2004,16/05/2004,MINNESOTA,27,97
2004,16/05/2004,MONTANA,30,93
2004,16/05/2004,NORTH DAKOTA,38,84
2004,16/05/2004,SOUTH DAKOTA,46,100
2004,16/05/2004,WASHINGTON,53,100
2004,23/05/2004,IDAHO,16,100
2004,23/05/2004,MINNESOTA,27,99
2004,23/05/2004,MONTANA,30,96
2004,23/05/2004,NORTH DAKOTA,38,89
2004,23/05/2004,SOUTH DAKOTA,46,100
2004,23/05/2004,WASHINGTON,53,100
2004,30/05/2004,IDAHO,16,100
2004,30/05/2004,MINNESOTA,27,100
2004,30/05/2004,MONTANA,30,98
2004,30/05/2004,NORTH DAKOTA,38,91
2004,30/05/2004,SOUTH DAKOTA,46,100
2004,30/05/2004,WASHINGTON,53,100
2003,06/04/2003,IDAHO,16,31
2003,06/04/2003,MINNESOTA,27,0
2003,06/04/2003,MONTANA,30,1
2003,06/04/2003,NORTH DAKOTA,38,1
2003,06/04/2003,SOUTH DAKOTA,46,11
2003,06/04/2003,WASHINGTON,53,39
2003,13/04/2003,IDAHO,16,48
2003,13/04/2003,MINNESOTA,27,1
2003,13/04/2003,MONTANA,30,4
2003,13/04/2003,NORTH DAKOTA,38,9
2003,13/04/2003,SOUTH DAKOTA,46,37
2003,13/04/2003,WASHINGTON,53,57
2003,20/04/2003,IDAHO,16,60
2003,20/04/2003,MINNESOTA,27,28
2003,20/04/2003,MONTANA,30,12
2003,20/04/2003,NORTH DAKOTA,38,15
2003,20/04/2003,SOUTH DAKOTA,46,66
2003,20/04/2003,WASHINGTON,53,69
2003,27/04/2003,IDAHO,16,72
2003,27/04/2003,MINNESOTA,27,41
2003,27/04/2003,MONTANA,30,36
2003,27/04/2003,NORTH DAKOTA,38,35
2003,27/04/2003,SOUTH DAKOTA,46,85
2003,27/04/2003,WASHINGTON,53,88
2003,04/05/2003,IDAHO,16,78
2003,04/05/2003,MINNESOTA,27,75
2003,04/05/2003,MONTANA,30,57
2003,04/05/2003,NORTH DAKOTA,38,51
2003,04/05/2003,SOUTH DAKOTA,46,92
2003,04/05/2003,WASHINGTON,53,96
2003,11/05/2003,IDAHO,16,84
2003,11/05/2003,MINNESOTA,27,89
2003,11/05/2003,MONTANA,30,61
2003,11/05/2003,NORTH DAKOTA,38,56
2003,11/05/2003,SOUTH DAKOTA,46,97
2003,11/05/2003,WASHINGTON,53,98
2003,18/05/2003,IDAHO,16,90
2003,18/05/2003,MINNESOTA,27,94
2003,18/05/2003,MONTANA,30,74
2003,18/05/2003,NORTH DAKOTA,38,68
2003,18/05/2003,SOUTH DAKOTA,46,99
2003,18/05/2003,WASHINGTON,53,99
2003,25/05/2003,IDAHO,16,97
2003,25/05/2003,MINNESOTA,27,98
2003,25/05/2003,MONTANA,30,89
2003,25/05/2003,NORTH DAKOTA,38,84
2003,25/05/2003,SOUTH DAKOTA,46,100
2003,25/05/2003,WASHINGTON,53,100
2003,01/06/2003,IDAHO,16,100
2003,01/06/2003,MINNESOTA,27,99
2003,01/06/2003,MONTANA,30,98
2003,01/06/2003,NORTH DAKOTA,38,95
2003,01/06/2003,SOUTH DAKOTA,46,100
2003,01/06/2003,WASHINGTON,53,100
2002,31/03/2002,IDAHO,16,2
2002,31/03/2002,MINNESOTA,27,0
2002,31/03/2002,MONTANA,30,0
2002,31/03/2002,NORTH DAKOTA,38,0
2002,31/03/2002,SOUTH DAKOTA,46,1
2002,31/03/2002,WASHINGTON,53,25
2002,07/04/2002,IDAHO,16,9
2002,07/04/2002,MINNESOTA,27,0
2002,07/04/2002,MONTANA,30,0
2002,07/04/2002,NORTH DAKOTA,38,0
2002,07/04/2002,SOUTH DAKOTA,46,1
2002,07/04/2002,WASHINGTON,53,39
2002,14/04/2002,IDAHO,16,31
2002,14/04/2002,MINNESOTA,27,0
2002,14/04/2002,MONTANA,30,1
2002,14/04/2002,NORTH DAKOTA,38,1
2002,14/04/2002,SOUTH DAKOTA,46,9
2002,14/04/2002,WASHINGTON,53,58
2002,21/04/2002,IDAHO,16,40
2002,21/04/2002,MINNESOTA,27,3
2002,21/04/2002,MONTANA,30,4
2002,21/04/2002,NORTH DAKOTA,38,5
2002,21/04/2002,SOUTH DAKOTA,46,39
2002,21/04/2002,WASHINGTON,53,70
2002,28/04/2002,IDAHO,16,62
2002,28/04/2002,MINNESOTA,27,9
2002,28/04/2002,MONTANA,30,15
2002,28/04/2002,NORTH DAKOTA,38,10
2002,28/04/2002,SOUTH DAKOTA,46,61
2002,28/04/2002,WASHINGTON,53,80
2002,05/05/2002,IDAHO,16,82
2002,05/05/2002,MINNESOTA,27,26
2002,05/05/2002,MONTANA,30,38
2002,05/05/2002,NORTH DAKOTA,38,23
2002,05/05/2002,SOUTH DAKOTA,46,84
2002,05/05/2002,WASHINGTON,53,90
2002,12/05/2002,IDAHO,16,90
2002,12/05/2002,MINNESOTA,27,42
2002,12/05/2002,MONTANA,30,46
2002,12/05/2002,NORTH DAKOTA,38,31
2002,12/05/2002,SOUTH DAKOTA,46,93
2002,12/05/2002,WASHINGTON,53,94
2002,19/05/2002,IDAHO,16,97
2002,19/05/2002,MINNESOTA,27,59
2002,19/05/2002,MONTANA,30,70
2002,19/05/2002,NORTH DAKOTA,38,64
2002,19/05/2002,SOUTH DAKOTA,46,98
2002,19/05/2002,WASHINGTON,53,97
2002,26/05/2002,IDAHO,16,99
2002,26/05/2002,MINNESOTA,27,91
2002,26/05/2002,MONTANA,30,80
2002,26/05/2002,NORTH DAKOTA,38,88
2002,26/05/2002,SOUTH DAKOTA,46,100
2002,26/05/2002,WASHINGTON,53,100
2002,02/06/2002,IDAHO,16,99
2002,02/06/2002,MINNESOTA,27,98
2002,02/06/2002,MONTANA,30,95
2002,02/06/2002,NORTH DAKOTA,38,97
2002,02/06/2002,SOUTH DAKOTA,46,100
2002,02/06/2002,WASHINGTON,53,100
2001,01/04/2001,IDAHO,16,8
2001,01/04/2001,MINNESOTA,27,0
2001,01/04/2001,MONTANA,30,1
2001,01/04/2001,NORTH DAKOTA,38,0
2001,01/04/2001,SOUTH DAKOTA,46,1
2001,01/04/2001,WASHINGTON,53,19
2001,08/04/2001,IDAHO,16,18
2001,08/04/2001,MINNESOTA,27,0
2001,08/04/2001,MONTANA,30,2
2001,08/04/2001,NORTH DAKOTA,38,0
2001,08/04/2001,SOUTH DAKOTA,46,1
2001,08/04/2001,WASHINGTON,53,39
2001,15/04/2001,IDAHO,16,30
2001,15/04/2001,MINNESOTA,27,0
2001,15/04/2001,MONTANA,30,4
2001,15/04/2001,NORTH DAKOTA,38,0
2001,15/04/2001,SOUTH DAKOTA,46,2
2001,15/04/2001,WASHINGTON,53,52
2001,22/04/2001,IDAHO,16,42
2001,22/04/2001,MINNESOTA,27,0
2001,22/04/2001,MONTANA,30,8
2001,22/04/2001,NORTH DAKOTA,38,0
2001,22/04/2001,SOUTH DAKOTA,46,5
2001,22/04/2001,WASHINGTON,53,66
2001,29/04/2001,IDAHO,16,64
2001,29/04/2001,MINNESOTA,27,1
2001,29/04/2001,MONTANA,30,30
2001,29/04/2001,NORTH DAKOTA,38,4
2001,29/04/2001,SOUTH DAKOTA,46,28
2001,29/04/2001,WASHINGTON,53,80
2001,06/05/2001,IDAHO,16,82
2001,06/05/2001,MINNESOTA,27,10
2001,06/05/2001,MONTANA,30,59
2001,06/05/2001,NORTH DAKOTA,38,17
2001,06/05/2001,SOUTH DAKOTA,46,54
2001,06/05/2001,WASHINGTON,53,91
2001,13/05/2001,IDAHO,16,94
2001,13/05/2001,MINNESOTA,27,26
2001,13/05/2001,MONTANA,30,80
2001,13/05/2001,NORTH DAKOTA,38,36
2001,13/05/2001,SOUTH DAKOTA,46,69
2001,13/05/2001,WASHINGTON,53,99
2001,20/05/2001,IDAHO,16,97
2001,20/05/2001,MINNESOTA,27,60
2001,20/05/2001,MONTANA,30,91
2001,20/05/2001,NORTH DAKOTA,38,70
2001,20/05/2001,SOUTH DAKOTA,46,92
2001,20/05/2001,WASHINGTON,53,100
2001,27/05/2001,IDAHO,16,99
2001,27/05/2001,MINNESOTA,27,75
2001,27/05/2001,MONTANA,30,95
2001,27/05/2001,NORTH DAKOTA,38,85
2001,27/05/2001,SOUTH DAKOTA,46,99
2001,27/05/2001,WASHINGTON,53,100
2001,03/06/2001,IDAHO,16,100
2001,03/06/2001,MINNESOTA,27,83
2001,03/06/2001,MONTANA,30,99
2001,03/06/2001,NORTH DAKOTA,38,95
2001,03/06/2001,SOUTH DAKOTA,46,100
2001,03/06/2001,WASHINGTON,53,100
2000,02/04/2000,IDAHO,16,20
2000,02/04/2000,MINNESOTA,27,4
2000,02/04/2000,MONTANA,30,3
2000,02/04/2000,NORTH DAKOTA,38,1
2000,02/04/2000,SOUTH DAKOTA,46,19
2000,02/04/2000,WASHINGTON,53,25
2000,09/04/2000,IDAHO,16,39
2000,09/04/2000,MINNESOTA,27,10
2000,09/04/2000,MONTANA,30,7
2000,09/04/2000,NORTH DAKOTA,38,2
2000,09/04/2000,SOUTH DAKOTA,46,45
2000,09/04/2000,WASHINGTON,53,47
2000,16/04/2000,IDAHO,16,57
2000,16/04/2000,MINNESOTA,27,12
2000,16/04/2000,MONTANA,30,12
2000,16/04/2000,NORTH DAKOTA,38,4
2000,16/04/2000,SOUTH DAKOTA,46,63
2000,16/04/2000,WASHINGTON,53,67
2000,23/04/2000,IDAHO,16,77
2000,23/04/2000,MINNESOTA,27,22
2000,23/04/2000,MONTANA,30,25
2000,23/04/2000,NORTH DAKOTA,38,16
2000,23/04/2000,SOUTH DAKOTA,46,72
2000,23/04/2000,WASHINGTON,53,84
2000,30/04/2000,IDAHO,16,88
2000,30/04/2000,MINNESOTA,27,61
2000,30/04/2000,MONTANA,30,54
2000,30/04/2000,NORTH DAKOTA,38,44
2000,30/04/2000,SOUTH DAKOTA,46,83
2000,30/04/2000,WASHINGTON,53,91
2000,07/05/2000,IDAHO,16,96
2000,07/05/2000,MINNESOTA,27,90
2000,07/05/2000,MONTANA,30,71
2000,07/05/2000,NORTH DAKOTA,38,72
2000,07/05/2000,SOUTH DAKOTA,46,96
2000,07/05/2000,WASHINGTON,53,97
2000,14/05/2000,IDAHO,16,98
2000,14/05/2000,MINNESOTA,27,98
2000,14/05/2000,MONTANA,30,84
2000,14/05/2000,NORTH DAKOTA,38,81
2000,14/05/2000,SOUTH DAKOTA,46,99
2000,14/05/2000,WASHINGTON,53,98
2000,21/05/2000,IDAHO,16,100
2000,21/05/2000,MINNESOTA,27,99
2000,21/05/2000,MONTANA,30,95
2000,21/05/2000,NORTH DAKOTA,38,92
2000,21/05/2000,SOUTH DAKOTA,46,100
2000,21/05/2000,WASHINGTON,53,100
